"","disp_key","rpt_date","submit_number","facility_no","field_pool","opno","dis_sold","dis_reinject","flare_gtr","flare_lt","pilot_purge","assist_gas","used","d_other","tr_from","tr_to","ng_leq","purch_gas","amnd_rpt","cmmnt","dt_mod"
"183",2720,"03/01/95 00:00:00",290000029,7,0,110500,0,0,3427,7873,18819,0,919779,0,0,-29569439,0,0,0,"","09/01/21 18:08:36"
"184",2699,"03/01/95 00:00:00",1330000013,14,0,129000,496887,0,0,0,0,0,2037,0,0,0,0,0,0,"","09/01/21 18:08:36"
"185",2708,"03/01/95 00:00:00",1330000023,38,0,145000,0,0,0,4200,4650,0,177742,24517,0,-7199,0,0,0,"","09/01/21 18:08:36"
"186",138,"04/01/95 00:00:00",1330000013,14,0,129000,476683,0,0,0,0,0,1954,0,0,0,0,0,0,"","09/01/21 18:08:36"
"187",2532,"06/01/95 00:00:00",290000029,7,0,110500,0,0,3120,2425,17887,0,770592,0,373843,-20333430,0,0,0,"","09/01/21 18:08:36"
"188",2330,"06/01/95 00:00:00",1330000010,29,0,145000,56997,0,1192,104,300,0,6136,1369,65931,-2282,289,0,0,"","09/01/21 18:08:36"
"189",2320,"06/01/95 00:00:00",1330000011,11,0,129000,151467,0,0,62,120,0,6805,0,0,0,0,0,0,"","09/01/21 18:08:36"
"190",2177,"07/01/95 00:00:00",2830000003,31,0,145000,8424,0,0,0,0,0,2000,0,0,0,0,0,0,"","09/01/21 18:08:36"
"191",492,"08/01/95 00:00:00",1330000011,11,0,129000,144719,0,0,399,124,0,6795,0,0,0,0,0,0,"","09/01/21 18:08:36"
"192",617,"08/01/95 00:00:00",1330000019,16,0,129000,0,0,0,0,0,0,0,0,0,0,0,0,0,"","09/01/21 18:08:36"
"193",613,"08/01/95 00:00:00",290000009,9,0,110500,148679,8501305,10637,5675,11801,0,718665,0,0,0,148679,0,0,"","09/01/21 18:08:36"
"194",593,"08/01/95 00:00:00",1330000020,37,0,145000,0,0,0,1211,4557,0,36192,5461,0,-3419,0,15203,0,"","09/01/21 18:08:36"
"195",591,"08/01/95 00:00:00",2830000003,31,0,145000,9228,0,0,0,0,0,2000,0,0,0,0,0,0,"","09/01/21 18:08:36"
"196",4289,"09/01/95 00:00:00",1330000017,32,0,145000,1298,0,0,0,210,0,8496,0,0,0,0,869,0,"","09/01/21 18:08:36"
"197",4328,"09/01/95 00:00:00",1330000007,27,0,145000,0,0,0,38,210,0,14377,0,0,-16049,0,0,0,"","09/01/21 18:08:36"
"198",3990,"10/01/95 00:00:00",1330000025,38,0,145000,3226437,0,18500,1324,8480,0,172780,3379,0,-125641,0,0,0,"","09/01/21 18:08:36"
"199",4004,"10/01/95 00:00:00",290000032,7,0,112300,0,2945156,1419,9232,30522,0,636149,0,0,-25463996,0,0,0,"","09/01/21 18:08:36"
"200",3402,"11/01/95 00:00:00",1330000009,27,0,145000,20,0,0,0,0,0,4674,0,4694,0,0,0,0,"","09/01/21 18:08:36"
"201",3612,"11/01/95 00:00:00",1330000017,32,0,145000,8,0,0,0,210,0,2581,0,0,0,0,5893,0,"","09/01/21 18:08:36"
"202",3629,"11/01/95 00:00:00",2830000007,36,0,145000,16763,0,0,0,0,0,597,0,0,0,0,0,0,"","09/01/21 18:08:36"
"203",711,"12/01/00 00:00:00",1330000012,13,0,129000,1886948,0,0,203,0,0,68291,-40638,40638,0,0,0,0,"","09/01/21 18:08:36"
"204",728,"12/01/00 00:00:00",290000025,5,0,112300,0,0,0,0,0,0,14604,0,0,0,0,14604,0,"","09/01/21 18:08:36"
"205",1605,"01/01/01 00:00:00",290000025,5,0,112300,0,0,0,0,0,0,14749,0,0,0,0,14749,0,"","09/01/21 18:08:36"
"206",1607,"01/01/01 00:00:00",2830000006,33,0,145000,0,0,0,0,0,0,0,0,0,0,0,0,0,"","09/01/21 18:08:36"
"207",1238,"02/01/01 00:00:00",1330000022,38,0,145000,27823,0,0,8963,5600,0,214672,19781,0,-163263,0,0,0,"","09/01/21 18:08:36"
"208",1225,"02/01/01 00:00:00",1330000006,27,0,145000,0,0,2555,543,560,0,36682,0,0,-3143,0,1294,0,"","09/01/21 18:08:36"
"209",4832,"07/01/02 00:00:00",1330000017,32,0,145000,0,0,0,0,217,0,6145,0,0,0,0,5488,0,"","09/01/21 18:08:36"
"210",4811,"07/01/02 00:00:00",1330000007,27,0,145000,0,0,0,0,818,0,217,15926,0,-16824,0,0,0,"","09/01/21 18:08:36"
"211",5037,"08/01/02 00:00:00",1330000010,29,0,145000,21983,0,137,1015,480,0,7510,4492,36410,-793,0,0,0,"","09/01/21 18:08:36"
"212",5041,"08/01/02 00:00:00",290000021,22,0,134200,12263,2087773,2126,4999,11637,9046,800377,0,360422,-697662,0,0,0,"","02/24/10 00:00:00"
"213",5055,"08/01/02 00:00:00",290000024,4,0,112300,16198,509485,2753,1548,372,11853,248714,0,97383,0,0,0,0,"","02/24/10 00:00:00"
"214",4716,"09/01/02 00:00:00",290000025,5,0,112300,0,5096263,56134,10997,2670,0,296967,0,0,0,0,1802029,0,"","09/10/03 09:25:48"
"215",4711,"09/01/02 00:00:00",1330000015,32,0,145000,12298,0,0,373,210,0,26390,0,0,0,0,0,0,"","09/01/21 18:08:36"
"216",4683,"09/01/02 00:00:00",1030000017,20,0,134200,0,2476218,34778,1748,26025,0,303105,0,0,0,0,0,0,"","10/09/05 19:05:27"
"217",126,"04/01/95 00:00:00",2830000001,21,0,110500,2607437,0,0,0,0,0,15990,0,24777,0,0,0,0,"","09/01/21 18:08:36"
"218",3279,"05/01/95 00:00:00",1330000024,17,0,129000,0,0,0,0,0,0,0,0,0,0,0,0,0,"","09/01/21 18:08:36"
"219",3032,"05/01/95 00:00:00",1330000005,27,0,145000,0,0,4413,0,217,0,57735,0,0,-3090,0,230,0,"","09/01/21 18:08:36"
"220",3272,"05/01/95 00:00:00",290000030,7,0,110500,0,0,2242,300,23782,0,890579,0,911284,-39379508,0,0,0,"","09/01/21 18:08:36"
"221",21815,"09/01/05 00:00:00",1030000017,20,0,134200,0,3960671,0,7514,24523,0,480368,0,0,0,0,0,0,"","10/22/05 00:00:00"
"222",1638,"01/01/95 00:00:00",1330000006,27,0,145000,0,0,22554,0,186,0,20519,0,0,-7925,0,16571,0,"","09/01/21 18:08:36"
"223",1669,"01/01/95 00:00:00",290000009,9,0,110500,176494,11863387,42647,2013,12529,0,890580,0,0,0,176494,0,0,"","09/01/21 18:08:36"
"224",134,"04/01/95 00:00:00",1330000009,27,0,145000,2911,0,0,0,0,0,3746,0,6657,0,0,0,0,"","09/01/21 18:08:36"
"225",3280,"05/01/95 00:00:00",1330000019,16,0,129000,0,0,0,0,0,0,0,0,0,0,0,0,0,"","09/01/21 18:08:36"
"226",2542,"06/01/95 00:00:00",2830000007,36,0,145000,23556,0,0,0,0,0,329,0,0,0,0,0,0,"","09/01/21 18:08:36"
"227",2168,"07/01/95 00:00:00",1330000006,27,0,145000,0,0,8313,7540,186,0,29954,0,0,-29689,0,3768,0,"","09/01/21 18:08:36"
"228",2195,"07/01/95 00:00:00",290000030,7,0,110500,0,0,0,503,21990,0,843774,0,865630,-35423949,0,0,0,"","09/01/21 18:08:36"
"229",2182,"07/01/95 00:00:00",1330000023,38,0,145000,0,0,70,9355,4537,0,205806,19737,0,-17086,0,0,0,"","09/01/21 18:08:36"
"230",2181,"07/01/95 00:00:00",1330000022,38,0,145000,0,0,229,10276,6200,0,210251,21016,0,-9430,0,0,0,"","09/01/21 18:08:36"
"231",2178,"07/01/95 00:00:00",1.33e+09,38,0,145000,0,0,840,14723,775,0,74651,38421,162763,-33353,0,3288,0,"","09/01/21 18:08:36"
"232",2187,"07/01/95 00:00:00",1330000017,32,0,145000,1686,0,175,0,217,0,8721,0,0,0,0,0,0,"","09/01/21 18:08:36"
"233",4283,"09/01/95 00:00:00",1330000022,38,0,145000,0,0,79,9499,6000,0,191931,20130,0,-8209,0,0,0,"","09/01/21 18:08:36"
"234",4292,"09/01/95 00:00:00",2830000006,33,0,145000,23941,0,0,0,0,0,1256,0,0,0,0,0,0,"","09/01/21 18:08:36"
"235",4327,"09/01/95 00:00:00",1330000005,27,0,145000,0,0,381,0,210,0,39411,0,0,-30838,0,164,0,"","09/01/21 18:08:36"
"236",3982,"10/01/95 00:00:00",290000022,23,0,110500,37554,4180900,0,7656,20323,0,726337,0,0,0,0,0,0,"","09/01/21 18:08:36"
"237",3989,"10/01/95 00:00:00",1330000023,38,0,145000,0,0,0,5096,4464,0,182193,5029,0,-6278,0,0,0,"","09/01/21 18:08:36"
"238",3610,"11/01/95 00:00:00",1330000015,32,0,145000,87717,0,0,3101,210,0,33765,0,0,0,0,0,0,"","09/01/21 18:08:36"
"239",734,"12/01/00 00:00:00",290000029,7,0,134200,0,0,12153,1151,19744,3,802559,0,391774,-23315025,0,0,0,"","02/24/10 00:00:00"
"240",729,"12/01/00 00:00:00",2830000004,26,0,134200,4520092,0,0,1840,94,0,65265,0,0,0,0,0,0,"","09/01/21 18:08:36"
"241",1591,"01/01/01 00:00:00",290000023,24,0,134200,1012,2048,0,95,15234,0,718761,0,0,0,0,0,0,"","09/01/21 18:08:36"
"242",1608,"01/01/01 00:00:00",2.9e+08,6,0,134200,767017,212986317,0,3557,29520,0,5667602,0,240878805,-23320718,0,0,0,"","09/01/21 18:08:36"
"243",1573,"01/01/01 00:00:00",290000019,2,0,112300,0,242430,670,78,403,0,32673,0,0,0,0,0,0,"","09/01/21 18:08:36"
"244",1235,"02/01/01 00:00:00",1.33e+09,38,0,145000,3308,0,10418,0,700,0,77513,-543,184119,-92723,0,3308,0,"","09/01/21 18:08:36"
"245",1260,"02/01/01 00:00:00",1330000018,15,0,129000,16,0,0,0,0,0,20,0,0,0,0,0,0,"","09/01/21 18:08:36"
"246",1258,"02/01/01 00:00:00",290000009,9,0,134200,116969,7655776,10776,1379,10980,8414,761394,216753,0,0,116969,0,0,"","02/24/10 00:00:00"
"247",1261,"02/01/01 00:00:00",1330000024,17,0,129000,0,0,0,0,0,0,0,0,0,0,0,0,0,"","09/01/21 18:08:36"
"248",1230,"02/01/01 00:00:00",1330000013,14,0,129000,542029,0,0,0,0,0,2222,0,0,-35120,0,0,0,"","09/01/21 18:08:36"
"249",1253,"02/01/01 00:00:00",290000029,7,0,134200,0,0,0,597,18568,4,704659,0,352568,-18570712,0,0,0,"","02/24/10 00:00:00"
"250",4680,"08/01/02 00:00:00",1330000028,18,0,114700,0,0,0,0,0,0,0,0,0,0,0,0,0,"","09/01/21 18:08:36"
"251",5066,"08/01/02 00:00:00",290000032,7,0,112300,0,0,394,3595,20391,0,590132,0,0,-20731435,0,0,0,"","09/01/21 18:08:36"
"252",5032,"08/01/02 00:00:00",1330000005,27,0,145000,0,0,7608,0,217,0,31095,0,0,-19980,0,173,0,"","09/01/21 18:08:36"
"253",4700,"09/01/02 00:00:00",290000021,22,0,134200,11495,2074646,0,1491,11322,8065,824437,0,400134,-768665,0,0,0,"","02/24/10 00:00:00"
"254",4692,"09/01/02 00:00:00",1330000007,27,0,145000,0,0,0,0,426,0,210,16214,0,-17090,0,0,0,"","09/01/21 18:08:36"
"255",4691,"09/01/02 00:00:00",1330000005,27,0,145000,0,0,0,0,210,0,30879,0,0,-20903,0,0,0,"","09/01/21 18:08:36"
"256",4718,"09/01/02 00:00:00",2830000006,33,0,145000,33010,0,0,0,0,0,153,0,0,0,0,0,0,"","09/01/21 18:08:36"
"257",947,"12/01/95 00:00:00",290000029,7,0,110500,0,0,330,5703,20951,0,754457,0,404174,-21584886,0,0,0,"","09/01/21 18:08:36"
"258",1776,"01/01/96 00:00:00",290000007,7,0,110500,3011788,15985943,153355,14108,24862,0,3208413,0,24089049,-1690580,3011788,0,0,"","09/01/21 18:08:36"
"259",1785,"01/01/96 00:00:00",1330000018,15,0,129000,5366,0,0,0,0,0,96,0,0,0,0,0,0,"","09/01/21 18:08:36"
"260",21881,"10/01/05 00:00:00",1030000017,20,0,134200,0,4348544,0,6058,25109,0,491011,0,0,0,0,0,0,"","11/17/05 00:00:00"
"261",2907,"03/01/96 00:00:00",1330000019,16,0,129000,0,0,0,0,0,0,0,0,0,0,0,0,0,"","09/01/21 18:08:36"
"262",2752,"03/01/96 00:00:00",2830000003,31,0,145000,8550,0,0,0,0,0,2000,0,0,0,0,0,0,"","09/01/21 18:08:36"
"263",2898,"03/01/96 00:00:00",290000029,7,0,110500,0,0,6673,13844,19335,0,911019,0,454576,-22062144,0,0,0,"","09/01/21 18:08:36"
"264",197,"04/01/96 00:00:00",1.33e+09,38,0,145000,0,0,0,190,750,0,90084,13547,296191,-191620,0,3385,0,"","09/01/21 18:08:36"
"265",201,"04/01/96 00:00:00",1330000023,38,0,145000,0,0,0,9698,4500,0,196434,3240,155186,-5736,0,0,0,"","09/01/21 18:08:36"
"266",240,"04/01/96 00:00:00",290000033,7,0,112300,0,0,17842,11468,11981,0,539166,0,0,-23535761,0,0,0,"","09/01/21 18:08:36"
"267",208,"04/01/96 00:00:00",2830000004,26,0,134200,4501296,0,0,1885,119,0,20838,0,0,0,0,0,0,"","09/01/21 18:08:36"
"268",206,"04/01/96 00:00:00",1330000017,32,0,145000,0,0,0,0,210,0,3502,0,0,0,0,5017,0,"","09/01/21 18:08:36"
"269",3059,"05/01/96 00:00:00",2830000002,30,0,145000,522519,0,0,0,0,0,2,0,0,0,0,0,0,"","09/01/21 18:08:36"
"270",3286,"05/01/96 00:00:00",1330000011,11,0,129000,127057,0,3392,0,124,0,5726,0,0,0,0,0,0,"","09/01/21 18:08:36"
"271",3075,"05/01/96 00:00:00",1330000017,32,0,145000,3914,0,156,0,217,0,53,0,0,0,0,5013,0,"","09/01/21 18:08:36"
"272",2368,"06/01/96 00:00:00",290000032,7,0,112300,0,2864762,3238,9963,30920,0,592020,0,0,-23248094,0,0,0,"","09/01/21 18:08:36"
"273",2553,"06/01/96 00:00:00",1330000007,27,0,145000,0,0,0,0,210,0,14315,0,0,-24433,0,0,0,"","09/01/21 18:08:36"
"274",2361,"06/01/96 00:00:00",2830000006,33,0,145000,28558,0,0,0,0,0,248,0,0,0,0,0,0,"","09/01/21 18:08:36"
"275",1977,"07/01/96 00:00:00",1330000017,32,0,145000,0,0,0,0,217,0,9897,0,0,0,0,1714,0,"","09/01/21 18:08:36"
"276",1991,"07/01/96 00:00:00",1330000018,15,0,129000,64,0,0,0,0,0,57,0,0,0,0,0,0,"","09/01/21 18:08:36"
"277",531,"08/01/96 00:00:00",290000032,7,0,112300,0,2332893,11880,10928,29779,0,471999,0,0,-14474041,0,0,0,"","09/01/21 18:08:36"
"278",623,"08/01/96 00:00:00",1330000011,11,0,129000,259526,0,0,0,124,0,5821,0,0,0,0,0,0,"","09/01/21 18:08:36"
"279",4352,"09/01/96 00:00:00",1330000021,38,0,145000,0,0,0,4563,822,0,117308,25085,28294,-7259,0,0,0,"","09/01/21 18:08:36"
"280",4351,"09/01/96 00:00:00",1330000020,37,0,145000,0,0,0,1119,4410,0,19470,5203,0,-2572,0,32663,0,"","09/01/21 18:08:36"
"281",4316,"09/01/96 00:00:00",1330000005,27,0,145000,0,0,0,104,210,0,35919,0,0,-52661,0,0,0,"","09/01/21 18:08:36"
"282",21940,"10/01/05 00:00:00",1330000035,37,0,145000,0,0,0,170,955,0,15349,0,12199,-214,0,0,0,"xfer from:  SH, Mon, A-15rd & A27rd  xfer to TBPF","11/22/05 00:00:00"
"283",3925,"10/01/96 00:00:00",2830000003,31,0,145000,8606,0,0,0,0,0,2000,0,0,0,0,0,0,"","09/01/21 18:08:36"
"284",986,"12/01/96 00:00:00",1330000002,35,0,145000,0,2600446,4861,2990,1085,0,123440,20336,0,0,0,3244341,0,"","09/01/21 18:08:36"
"285",985,"12/01/96 00:00:00",2830000007,36,0,145000,13319,0,0,0,0,0,644,0,0,0,0,0,0,"","09/01/21 18:08:36"
"286",1728,"01/01/97 00:00:00",2830000007,36,0,145000,12972,0,0,0,0,0,678,0,0,0,0,0,0,"","09/01/21 18:08:36"
"287",1793,"01/01/97 00:00:00",1330000011,11,0,129000,488944,0,13926,0,124,0,6096,0,0,0,0,0,0,"","09/01/21 18:08:36"
"288",1487,"02/01/97 00:00:00",1330000010,29,0,145000,95329,0,5785,0,280,0,6443,2334,113304,-2220,913,0,0,"","09/01/21 18:08:36"
"289",2785,"03/01/97 00:00:00",2830000007,36,0,145000,12225,0,0,0,0,0,640,0,0,0,0,0,0,"","09/01/21 18:08:36"
"290",2920,"03/01/97 00:00:00",1330000008,28,0,145000,0,0,0,0,0,0,2046,0,2046,0,0,0,0,"","09/01/21 18:08:36"
"291",2754,"03/01/97 00:00:00",1330000013,14,0,129000,186836,0,0,0,0,0,785,0,0,0,0,0,0,"","09/01/21 18:08:36"
"292",2764,"03/01/97 00:00:00",1330000025,38,0,145000,5180371,0,21954,108,8254,0,159710,18600,0,-278862,0,0,0,"","09/01/21 18:08:36"
"293",428,"04/01/97 00:00:00",2830000006,33,0,145000,34472,0,0,0,0,0,64,0,0,0,0,0,0,"","09/01/21 18:08:36"
"294",415,"04/01/97 00:00:00",2830000003,31,0,145000,2972,0,0,0,0,0,600,0,0,0,0,0,0,"","09/01/21 18:08:36"
"295",2598,"06/01/97 00:00:00",1330000028,18,0,114700,0,0,0,0,0,0,0,0,0,0,0,0,0,"","08/13/03 07:13:17"
"296",2561,"06/01/97 00:00:00",1330000010,29,0,145000,106050,0,4169,0,300,0,7313,1795,121613,-1250,736,0,0,"","09/01/21 18:08:36"
"297",2566,"06/01/97 00:00:00",290000022,23,0,110500,31776,3855636,6517,13628,17865,0,832035,0,565085,0,0,0,0,"","09/01/21 18:08:36"
"298",2227,"07/01/97 00:00:00",290000028,7,0,110500,0,0,13967,10641,35645,0,672470,0,248530,-54937912,0,0,0,"","09/01/21 18:08:36"
"299",2223,"07/01/97 00:00:00",2830000004,26,0,134200,4078411,0,0,1799,221,0,25809,0,0,0,0,0,0,"","09/01/21 18:08:36"
"300",2236,"07/01/97 00:00:00",1330000024,17,0,129000,0,0,0,0,0,0,0,0,0,0,0,0,0,"","09/01/21 18:08:36"
"301",672,"08/01/97 00:00:00",2830000007,36,0,145000,10234,0,0,0,0,0,437,0,0,0,0,0,0,"","09/01/21 18:08:36"
"302",664,"08/01/97 00:00:00",290000031,7,0,112300,0,0,21253,7177,34056,0,862396,0,0,-50723761,0,0,0,"","09/01/21 18:08:36"
"303",4500,"09/01/97 00:00:00",290000029,7,0,110500,0,0,10161,11311,18229,0,805708,0,385302,-20109107,0,0,0,"","09/01/21 18:08:36"
"304",4489,"09/01/97 00:00:00",1330000025,38,0,145000,3483296,0,117831,2155,6750,0,115420,13200,0,-220265,0,0,0,"","09/01/21 18:08:36"
"305",4493,"09/01/97 00:00:00",1330000017,32,0,145000,0,0,0,0,210,0,6790,0,0,0,0,2606,0,"","09/01/21 18:08:36"
"306",4474,"09/01/97 00:00:00",1330000006,27,0,145000,0,0,310,537,600,0,36262,0,0,-60514,0,203,0,"","09/01/21 18:08:36"
"307",5071,"08/01/02 00:00:00",1330000024,17,0,129000,0,0,0,0,0,0,0,0,0,0,0,0,0,"","09/01/21 18:08:36"
"308",4684,"09/01/02 00:00:00",290000019,2,0,112300,0,534203,0,561,390,0,45904,0,0,0,0,0,0,"","06/02/03 00:00:00"
"309",4714,"09/01/02 00:00:00",290000024,4,0,112300,17791,436226,526,187,360,9706,275062,0,184407,0,0,0,0,"","02/24/10 00:00:00"
"310",4713,"09/01/02 00:00:00",1330000017,32,0,145000,0,0,0,0,210,0,6386,0,0,0,0,7401,0,"","09/01/21 18:08:36"
"311",4712,"09/01/02 00:00:00",1330000016,32,0,146700,0,0,707,0,1500,0,6539,0,0,0,0,19961,0,"","09/01/21 18:08:36"
"312",4710,"09/01/02 00:00:00",1330000014,32,0,146700,0,0,4571,0,1050,0,27764,0,0,0,0,130,0,"","09/01/21 18:08:36"
"313",956,"12/01/95 00:00:00",1330000019,16,0,129000,0,0,0,0,0,0,0,0,0,0,0,0,0,"","09/01/21 18:08:36"
"314",954,"12/01/95 00:00:00",1330000018,15,0,129000,6092,0,0,0,0,0,98,0,0,0,0,0,0,"","09/01/21 18:08:36"
"315",30957,"09/01/07 00:00:00",2830000009,49,0,110800,24732,0,0,14,0,0,2205,0,0,0,0,0,0,"","10/17/07 00:00:00"
"316",1786,"01/01/96 00:00:00",1330000024,17,0,129000,0,0,0,0,0,0,0,0,0,0,0,0,0,"","09/01/21 18:08:36"
"317",1474,"02/01/96 00:00:00",2830000001,21,0,110500,3618216,0,0,0,0,0,15457,-7601,0,0,0,0,0,"","09/01/21 18:08:36"
"318",1292,"02/01/96 00:00:00",2830000003,31,0,145000,9411,0,0,0,0,0,2000,0,0,0,0,0,0,"","09/01/21 18:08:36"
"319",2746,"03/01/96 00:00:00",2830000002,30,0,145000,670780,0,0,0,0,0,1660,0,0,0,0,0,0,"","09/01/21 18:08:36"
"320",2741,"03/01/96 00:00:00",1330000007,27,0,145000,0,0,0,0,217,0,14358,0,0,-31042,0,0,0,"","09/01/21 18:08:36"
"321",2906,"03/01/96 00:00:00",1330000024,17,0,129000,0,0,0,0,0,0,0,0,0,0,0,0,0,"","09/01/21 18:08:36"
"322",2740,"03/01/96 00:00:00",1330000005,27,0,145000,0,0,8779,103,217,0,26498,0,0,-17583,0,4995,0,"","09/01/21 18:08:36"
"323",21947,"11/01/05 00:00:00",1030000017,20,0,134200,0,4260829,0,1902,25320,0,479579,0,0,0,0,0,0,"","12/21/05 00:00:00"
"324",243,"04/01/96 00:00:00",1330000018,15,0,129000,6346,0,0,0,0,0,109,0,0,0,0,0,0,"","09/01/21 18:08:36"
"325",2372,"06/01/96 00:00:00",1330000018,15,0,129000,0,0,0,0,0,0,0,0,0,0,0,0,0,"","09/01/21 18:08:36"
"326",2369,"06/01/96 00:00:00",290000033,7,0,112300,0,0,0,8246,31144,0,518353,0,0,-20389154,0,0,0,"","09/01/21 18:08:36"
"327",2378,"06/01/96 00:00:00",1330000028,18,0,114700,0,0,0,0,0,0,0,0,0,0,0,0,0,"","08/13/03 07:13:02"
"328",2354,"06/01/96 00:00:00",1330000025,38,0,145000,4495530,0,1926,2164,10151,0,133200,3270,0,-267217,0,0,0,"","09/01/21 18:08:36"
"329",2364,"06/01/96 00:00:00",290000028,7,0,110500,0,0,14911,22755,32632,0,641880,0,248612,-48682217,0,0,0,"","09/01/21 18:08:36"
"330",2365,"06/01/96 00:00:00",290000029,7,0,110500,0,0,19945,6281,18682,0,838216,0,439882,-20357695,0,0,0,"","09/01/21 18:08:36"
"331",1986,"07/01/96 00:00:00",290000031,7,0,112300,0,0,5801,13339,34605,0,992933,0,0,-57741611,0,0,0,"","09/01/21 18:08:36"
"332",30960,"09/01/07 00:00:00",2830000011,1,0,110800,30431,0,0,10,0,0,3000,0,0,0,0,0,0,"","10/17/07 00:00:00"
"333",514,"08/01/96 00:00:00",1330000021,38,0,145000,0,0,0,5103,799,0,117180,24490,43089,-7485,0,0,0,"","09/01/21 18:08:36"
"334",636,"08/01/96 00:00:00",1330000013,14,0,129000,21276,0,0,0,0,0,87,0,0,0,0,0,0,"","09/01/21 18:08:36"
"335",535,"08/01/96 00:00:00",1330000018,15,0,129000,5562,0,0,0,0,0,90,0,0,0,0,0,0,"","09/01/21 18:08:36"
"336",525,"08/01/96 00:00:00",2.9e+08,6,0,110500,923983,185455403,0,2118,33324,0,5634523,0,214637495,-22803085,0,0,0,"","09/01/21 18:08:36"
"337",633,"08/01/96 00:00:00",1330000010,29,0,145000,97349,0,5132,0,310,0,7106,-5025,106400,-839,689,0,0,"","09/01/21 18:08:36"
"338",4344,"09/01/96 00:00:00",1330000012,13,0,129000,1083389,0,413,310,0,0,31678,0,0,0,0,0,0,"","09/01/21 18:08:36"
"339",3924,"10/01/96 00:00:00",290000023,24,0,110500,0,0,3194,275,17146,0,891693,0,0,0,0,0,0,"","09/01/21 18:08:36"
"340",3938,"10/01/96 00:00:00",2830000006,33,0,145000,7279,0,0,0,0,0,708,0,0,0,0,0,0,"","09/01/21 18:08:36"
"341",4017,"10/01/96 00:00:00",2830000001,21,0,110500,3338110,0,0,0,0,0,11873,29232,0,0,0,0,0,"","09/01/21 18:08:36"
"342",3941,"10/01/96 00:00:00",290000028,7,0,110500,0,0,365,611,33277,0,743533,0,281140,-58362350,0,0,0,"","09/01/21 18:08:36"
"343",3929,"10/01/96 00:00:00",1330000022,38,0,145000,0,0,929,6274,6200,0,223050,22026,0,-7064,0,0,0,"","09/01/21 18:08:36"
"344",3928,"10/01/96 00:00:00",1330000021,38,0,145000,0,0,0,5397,849,0,126686,25502,27812,-6908,0,0,0,"","09/01/21 18:08:36"
"345",3435,"11/01/96 00:00:00",290000033,7,0,112300,0,0,4227,9232,13276,0,688368,0,0,-25698401,0,0,0,"","09/01/21 18:08:36"
"346",3412,"11/01/96 00:00:00",290000022,23,0,110500,34948,4337195,0,24412,19020,0,755419,0,827153,0,0,0,0,"","09/01/21 18:08:36"
"347",3431,"11/01/96 00:00:00",290000029,7,0,110500,0,0,880,2559,18857,0,823978,0,383527,-20745787,0,0,0,"","09/01/21 18:08:36"
"348",1711,"01/01/97 00:00:00",1330000017,32,0,145000,0,0,505,0,217,0,7658,0,0,0,0,10182,0,"","09/01/21 18:08:36"
"349",1701,"01/01/97 00:00:00",2830000003,31,0,145000,4506,0,0,0,0,0,1200,0,0,0,0,0,0,"","09/01/21 18:08:36"
"350",1707,"01/01/97 00:00:00",1330000025,38,0,145000,5078832,0,35,323,7996,0,159940,18600,0,-268789,0,0,0,"","09/01/21 18:08:36"
"351",1731,"01/01/97 00:00:00",1330000028,18,0,114700,0,0,0,0,0,0,0,0,0,0,0,0,0,"","08/13/03 07:13:04"
"352",1515,"02/01/97 00:00:00",290000033,7,0,112300,0,0,6598,3834,13512,0,605968,0,0,-25424267,0,0,0,"","09/01/21 18:08:36"
"353",1505,"02/01/97 00:00:00",290000024,4,0,112300,14906,493967,117,308,1876,0,266112,0,0,0,0,0,0,"","09/01/21 18:08:36"
"354",1490,"02/01/97 00:00:00",1330000013,14,0,129000,55647,0,0,0,0,0,228,0,0,0,0,0,0,"","09/01/21 18:08:36"
"355",1495,"02/01/97 00:00:00",1.33e+09,38,0,145000,0,0,25789,0,700,0,81724,-160,278157,-170104,0,4197,0,"","09/01/21 18:08:36"
"356",2773,"03/01/97 00:00:00",290000007,7,0,110500,3295924,16277541,83590,3237,20933,0,3106011,0,24382382,-1595146,3295924,0,0,"","09/01/21 18:08:36"
"357",2753,"03/01/97 00:00:00",1330000012,13,0,129000,1081945,0,0,185,0,0,31112,0,0,0,0,0,0,"","09/01/21 18:08:36"
"358",429,"04/01/97 00:00:00",2.9e+08,6,0,110500,970753,197753781,0,3428,31923,0,5880627,0,231686535,-24229169,0,0,0,"","09/01/21 18:08:36"
"359",413,"04/01/97 00:00:00",290000022,23,0,110500,33259,4193259,0,12946,17873,0,771524,0,733860,0,0,0,0,"","09/01/21 18:08:36"
"360",1595,"01/01/01 00:00:00",1330000021,38,0,145000,0,0,0,23683,837,0,116935,22046,38172,-2932,0,0,0,"","09/01/21 18:08:36"
"361",1606,"01/01/01 00:00:00",2830000004,26,0,134200,4707708,0,0,1865,96,0,69884,0,0,0,0,0,0,"","09/01/21 18:08:36"
"362",1610,"01/01/01 00:00:00",290000028,7,0,134200,0,0,3794,42879,23432,258,773272,0,295667,-55059862,0,0,0,"","02/24/10 00:00:00"
"363",1240,"02/01/01 00:00:00",1330000025,38,0,145000,4247700,0,928,40,8334,0,142764,0,0,-15671,0,0,0,"","09/01/21 18:08:36"
"364",1245,"02/01/01 00:00:00",290000024,4,0,112300,16414,448091,0,217,336,8978,269467,0,0,0,0,0,0,"","02/24/10 00:00:00"
